"","product_productid","reviewCt","reviewAvg","reviewscore3ct","reviewscore1ct"
"81","B008Y78HEW",13,2.84615384615385,0.384615384615385,0.307692307692308
"82","B0000ALPFJ",13,2.84615384615385,0.384615384615385,0.307692307692308
"83","B00004RYF5",13,2.38461538461538,0.384615384615385,0.384615384615385
"84","B000EQ5SE8",12,1.91666666666667,0.333333333333333,0.416666666666667
"85","B006GLT8FK",12,1.91666666666667,0.333333333333333,0.416666666666667
"86","6301603389.0",12,2.25,0.333333333333333,0.333333333333333
"87","6300158853.0",12,2.66666666666667,0.333333333333333,0.333333333333333
"88","B000KWZ1S4",12,2.33333333333333,0.333333333333333,0.333333333333333
"89","B00029NMRW",12,1.91666666666667,0.333333333333333,0.416666666666667
"90","B00029NMRM",12,1.91666666666667,0.333333333333333,0.416666666666667
"91","B001D11A4A",12,2,0.333333333333333,0.333333333333333
"92","B004MWQPJ2",12,2.25,0.333333333333333,0.333333333333333
"93","B004FVWUZS",12,1.91666666666667,0.333333333333333,0.416666666666667
"94","B000CSUNP2",12,2.66666666666667,0.333333333333333,0.333333333333333
"95","B000E5KUHY",12,1.91666666666667,0.333333333333333,0.416666666666667
"96","B00007G1YA",12,2.08333333333333,0.333333333333333,0.416666666666667
"97","B00008G8WG",12,2.25,0.333333333333333,0.333333333333333
"98","B001E36XKI",12,1.91666666666667,0.333333333333333,0.416666666666667
"99","B006GLVGDC",12,1.91666666666667,0.333333333333333,0.416666666666667
"100","B00029NMR2",12,1.91666666666667,0.333333333333333,0.416666666666667
"101","B00029NMRC",12,1.91666666666667,0.333333333333333,0.416666666666667
"102","B000X7SCNM",12,2.25,0.333333333333333,0.333333333333333
"103","B00005U20B",11,2.72727272727273,0.363636363636364,0.363636363636364
"104","B000053VEM",11,2.72727272727273,0.363636363636364,0.363636363636364
"105","B000053VEN",11,2.72727272727273,0.363636363636364,0.363636363636364
"106","B00007ELIB",11,2,0.363636363636364,0.363636363636364
"107","B00005M0JA",11,2,0.363636363636364,0.363636363636364
"108","B00005OCUV",11,2.72727272727273,0.363636363636364,0.363636363636364
"109","B000053VC7",11,2.72727272727273,0.363636363636364,0.363636363636364
"110","B00005JA9S",11,2.72727272727273,0.363636363636364,0.363636363636364
"111","B0001GH7LS",11,2,0.363636363636364,0.363636363636364
"112","B00006G8F5",11,2,0.363636363636364,0.363636363636364
"113","B00005NSJG",11,2.72727272727273,0.363636363636364,0.363636363636364
"114","B00005M2D1",11,2,0.363636363636364,0.363636363636364
"115","B000PC72QI",11,2,0.363636363636364,0.363636363636364
"116","B000GAKD0Q",10,2.4,0.4,0.4
"117","B00003UC9F",10,2.4,0.4,0.4
"118","B000067J2Z",9,1.88888888888889,0.333333333333333,0.444444444444444
"119","B002YKY9QK",9,2.55555555555556,0.333333333333333,0.333333333333333
"120","B000067JGL",9,1.88888888888889,0.333333333333333,0.444444444444444
"121","B000067JGR",9,1.88888888888889,0.333333333333333,0.444444444444444
"122","B0000A0DVI",9,2,0.333333333333333,0.333333333333333
"123","B00009MGI5",9,2.22222222222222,0.333333333333333,0.444444444444444
"124","B000059Z2E",9,2.44444444444444,0.333333333333333,0.444444444444444
"125","B00000JGKR",9,2.11111111111111,0.333333333333333,0.444444444444444
"126","B007X16HSS",9,2,0.444444444444444,0.444444444444444
"127","B000065NE0",9,2.22222222222222,0.333333333333333,0.444444444444444
"128","6303340849.0",9,2.33333333333333,0.333333333333333,0.333333333333333
"129","B0002F6B9C",9,3,0.333333333333333,0.333333333333333
"130","B00005MMAE",9,2.22222222222222,0.333333333333333,0.444444444444444
"131","6305248133.0",9,2,0.333333333333333,0.333333333333333
"132","B001J38K86",9,2.55555555555556,0.444444444444444,0.333333333333333
"133","6302938775.0",9,2.55555555555556,0.444444444444444,0.333333333333333
"134","B0002XL30Q",9,2.55555555555556,0.333333333333333,0.333333333333333
"135","B0014FAIPC",9,2.55555555555556,0.333333333333333,0.333333333333333
"136","6304179235.0",9,2.22222222222222,0.333333333333333,0.444444444444444
"137","B0038F4ZV4",9,2.66666666666667,0.444444444444444,0.333333333333333
"138","B0070ZDMYE",9,2,0.444444444444444,0.444444444444444
"139","B00005KA6S",9,2.22222222222222,0.333333333333333,0.444444444444444
"140","B00004Z1HT",9,3,0.333333333333333,0.333333333333333
"141","B00006IUFY",9,3,0.333333333333333,0.333333333333333
"142","B000068QK4",9,1.88888888888889,0.333333333333333,0.444444444444444
"143","B00000F0HM",9,2.55555555555556,0.444444444444444,0.333333333333333
"144","B00077BOQK",9,3,0.333333333333333,0.333333333333333
"145","B001FH7YD8",9,2,0.333333333333333,0.333333333333333
"146","B0009MAOBO",9,2.55555555555556,0.333333333333333,0.333333333333333
"147","B0011EA3EW",9,2.11111111111111,0.333333333333333,0.444444444444444
"148","B00005MM7S",9,2.22222222222222,0.333333333333333,0.444444444444444
"149","B002E2QH6I",9,2.66666666666667,0.444444444444444,0.333333333333333
"150","B0074JOVSM",9,2,0.444444444444444,0.444444444444444
"151","B00006HCLU",9,2.11111111111111,0.333333333333333,0.444444444444444
"152","B00005BGNB",9,2.55555555555556,0.444444444444444,0.333333333333333
"153","B00005B2ZQ",9,2.22222222222222,0.333333333333333,0.444444444444444
"154","B00005NBA0",9,2.44444444444444,0.333333333333333,0.444444444444444
"155","B0026LYMFK",9,2.55555555555556,0.333333333333333,0.333333333333333
"156","B0001BXYUG",9,2.55555555555556,0.333333333333333,0.333333333333333
"157","B00176VJZQ",9,2.55555555555556,0.444444444444444,0.333333333333333
"158","B000YDKANA",9,2.55555555555556,0.444444444444444,0.333333333333333
"159","B000ZOSMTW",9,2.22222222222222,0.333333333333333,0.444444444444444
"160","B000065NCO",9,2.55555555555556,0.444444444444444,0.333333333333333
"161","6304418469.0",9,2.22222222222222,0.333333333333333,0.444444444444444
"162","B0000DC14N",9,2.55555555555556,0.444444444444444,0.333333333333333
"163","6304179456.0",9,2.22222222222222,0.333333333333333,0.444444444444444
"164","B0000B1OCK",9,2.55555555555556,0.333333333333333,0.333333333333333
"165","B00008RH0U",9,2.66666666666667,0.333333333333333,0.333333333333333
"166","B000CNGCH0",9,2.55555555555556,0.333333333333333,0.333333333333333
"167","B00004CTN7",9,2.22222222222222,0.333333333333333,0.444444444444444
"168","B0000C8AVG",9,2.33333333333333,0.444444444444444,0.444444444444444
"169","5553649668.0",9,2.44444444444444,0.333333333333333,0.444444444444444
"170","B0008394AQ",9,2.33333333333333,0.444444444444444,0.444444444444444
"171","B00005QX87",9,2.55555555555556,0.444444444444444,0.333333333333333
"172","B000A2X3MK",9,2.55555555555556,0.333333333333333,0.333333333333333
"173","B0019BI0WY",9,2.55555555555556,0.444444444444444,0.333333333333333
"174","630409230X",9,2.22222222222222,0.333333333333333,0.444444444444444
"175","6302261546.0",9,2.22222222222222,0.333333333333333,0.444444444444444
"176","B0038F06L2",9,2.66666666666667,0.444444444444444,0.333333333333333
"177","B000A2VNEU",9,2.44444444444444,0.444444444444444,0.333333333333333
"178","B00006IULS",9,3,0.333333333333333,0.333333333333333
"179","6304848455.0",9,2.44444444444444,0.444444444444444,0.333333333333333
"180","6304989199.0",9,2.11111111111111,0.333333333333333,0.444444444444444
"181","B00007JMFS",9,2.22222222222222,0.333333333333333,0.444444444444444
"182","B00005NBDJ",9,2.44444444444444,0.333333333333333,0.444444444444444
"183","B001I8MX0S",9,2.22222222222222,0.333333333333333,0.444444444444444
"184","B00008V5RV",9,2.33333333333333,0.333333333333333,0.333333333333333
"185","B0001EQI42",9,2.55555555555556,0.333333333333333,0.333333333333333
"186","B000QJMDIM",9,2,0.333333333333333,0.333333333333333
"187","B0000AYL0V",9,2.22222222222222,0.333333333333333,0.444444444444444
"188","B0001WTUW6",9,2.55555555555556,0.333333333333333,0.333333333333333
"189","B0002I830O",9,3,0.333333333333333,0.333333333333333
"190","B000MRNWKQ",9,2.66666666666667,0.333333333333333,0.333333333333333
"191","B000X7SBD8",9,2,0.333333333333333,0.333333333333333
"192","B00005JH9X",9,2.11111111111111,0.333333333333333,0.444444444444444
"193","B004QC6HJQ",9,2.66666666666667,0.444444444444444,0.333333333333333
"194","B00005MMA7",9,2.22222222222222,0.333333333333333,0.444444444444444
"195","B000HX5W9E",9,2.55555555555556,0.444444444444444,0.333333333333333
"196","B00004W5VG",9,2.55555555555556,0.333333333333333,0.333333333333333
"197","6303377270.0",9,2.55555555555556,0.444444444444444,0.333333333333333
"198","B000067D6O",9,2.77777777777778,0.444444444444444,0.333333333333333
"199","B000067D6H",9,2.77777777777778,0.444444444444444,0.333333333333333
"200","B0000A9GJ5",9,2.22222222222222,0.333333333333333,0.444444444444444
"201","B0011EGL98",9,2.11111111111111,0.333333333333333,0.444444444444444
"202","B00005AWQF",9,2.55555555555556,0.444444444444444,0.333333333333333
"203","6305564310.0",9,3,0.333333333333333,0.333333333333333
"204","B00005Y808",9,2.22222222222222,0.333333333333333,0.444444444444444
"205","B0009X57P6",8,2,0.375,0.375
"206","B00005ALON",8,2.75,0.375,0.375
"207","6304558805.0",8,2,0.375,0.375
"208","B002V8WWRS",8,2.375,0.375,0.375
"209","B0000640US",8,2,0.375,0.375
"210","B0047DKLDM",8,2.75,0.375,0.375
"211","B004FHCH5K",8,2,0.375,0.375
"212","6305503095.0",8,2,0.375,0.375
"213","B0000VLLAW",8,2,0.375,0.375
"214","B00005ALMA",8,2.75,0.375,0.375
"215","B008MPYNZI",8,2.25,0.375,0.375
"216","B000FUTVLE",8,2.25,0.375,0.375
"217","B0000AGWMU",8,2.375,0.375,0.375
"218","B001B1877U",8,2.375,0.375,0.375
"219","B009B8YZ7Q",8,2.25,0.375,0.375
"220","6305503109.0",8,2,0.375,0.375
"221","B0006H320M",8,2,0.375,0.375
"222","B0006ZXJ7U",8,2,0.375,0.375
"223","B008MPYPC4",8,2.25,0.375,0.375
"224","B004TA1GD2",8,2.375,0.375,0.375
"225","6300990370.0",8,2.375,0.375,0.375
"226","B002WKNRTW",7,2.42857142857143,0.428571428571429,0.428571428571429
"227","B0000E6EL9",7,2.42857142857143,0.428571428571429,0.428571428571429
"228","B0000E6ELA",7,2.42857142857143,0.428571428571429,0.428571428571429
"229","B000929V04",7,2,0.428571428571429,0.428571428571429
"230","B007JLBVGK",7,2,0.428571428571429,0.428571428571429
"231","B00005RES3",7,2.42857142857143,0.428571428571429,0.428571428571429
"232","B000EQ5UUK",7,2.42857142857143,0.428571428571429,0.428571428571429
"233","B007JLBVKG",7,2,0.428571428571429,0.428571428571429
"234","B00005R87H",7,2.42857142857143,0.428571428571429,0.428571428571429
"235","B000YFT3IQ",7,2.42857142857143,0.428571428571429,0.428571428571429
"236","6301394992.0",7,2.42857142857143,0.428571428571429,0.428571428571429
"237","B000YFWNYW",7,2.42857142857143,0.428571428571429,0.428571428571429
"238","B000X7SB7Y",7,2.42857142857143,0.428571428571429,0.428571428571429
"239","B00000F1KD",7,2.42857142857143,0.428571428571429,0.428571428571429
"240","B0000DJYMG",7,2.42857142857143,0.428571428571429,0.428571428571429
"241","B0019FP5IM",7,2.42857142857143,0.428571428571429,0.428571428571429
"242","6303250793.0",7,2.42857142857143,0.428571428571429,0.428571428571429
"243","6303233570.0",7,2,0.428571428571429,0.428571428571429
"244","B00009KNVD",7,2,0.428571428571429,0.428571428571429
"245","B001F34HQY",7,2,0.428571428571429,0.428571428571429
"246","B000006BS3",7,2.42857142857143,0.428571428571429,0.428571428571429
"247","B000A2VWM8",7,2.42857142857143,0.428571428571429,0.428571428571429
"248","B000QCUZNE",7,2.42857142857143,0.428571428571429,0.428571428571429
"249","B000QRIL7Q",7,2.42857142857143,0.428571428571429,0.428571428571429
"250","B008CPAX16",6,3,0.333333333333333,0.333333333333333
"251","B002ID7VJ0",6,2.33333333333333,0.333333333333333,0.333333333333333
"252","6304953828.0",6,3,0.333333333333333,0.333333333333333
"253","6305490295.0",6,2.33333333333333,0.333333333333333,0.333333333333333
"254","B002G1WPH2",6,2,0.333333333333333,0.333333333333333
"255","B001RJXG9U",6,2.83333333333333,0.333333333333333,0.333333333333333
"256","6303853188.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"257","B00004T3AE",6,2.83333333333333,0.333333333333333,0.333333333333333
"258","6303046495.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"259","B0001FT758",6,2.83333333333333,0.333333333333333,0.333333333333333
"260","6304953755.0",6,3,0.333333333333333,0.333333333333333
"261","B000ANXLAS",6,3,0.333333333333333,0.333333333333333
"262","B000R7G6HM",6,2.83333333333333,0.333333333333333,0.333333333333333
"263","B000BRMMIK",6,2.66666666666667,0.333333333333333,0.333333333333333
"264","B006VA3ZXC",6,3,0.333333333333333,0.333333333333333
"265","6303853196.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"266","B0001XAK9M",6,2.5,0.333333333333333,0.333333333333333
"267","6304853823.0",6,3,0.333333333333333,0.333333333333333
"268","B0021UDX8I",6,2.83333333333333,0.333333333333333,0.333333333333333
"269","B00029X092",6,2.83333333333333,0.333333333333333,0.333333333333333
"270","6302946565.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"271","B000NA1W5E",6,2.83333333333333,0.333333333333333,0.333333333333333
"272","B0000A2ZT7",6,3,0.333333333333333,0.333333333333333
"273","B000QQEY28",6,2.33333333333333,0.333333333333333,0.333333333333333
"274","B0007Z0OA4",6,2.83333333333333,0.333333333333333,0.333333333333333
"275","6303935192.0",6,3,0.333333333333333,0.333333333333333
"276","B0023LX92A",6,2.83333333333333,0.333333333333333,0.333333333333333
"277","630417585X",6,2.83333333333333,0.333333333333333,0.333333333333333
"278","B003QWVPSU",6,2.83333333333333,0.333333333333333,0.333333333333333
"279","6304913753.0",6,2,0.333333333333333,0.333333333333333
"280","B003ZTNT38",6,2,0.333333333333333,0.333333333333333
"281","B000PY525O",6,2.83333333333333,0.333333333333333,0.333333333333333
"282","B0013D8LMM",6,3,0.333333333333333,0.333333333333333
"283","B000YDK706",6,2.33333333333333,0.333333333333333,0.333333333333333
"284","B0000YWKMM",6,2,0.333333333333333,0.333333333333333
"285","6304818408.0",6,3,0.333333333333333,0.333333333333333
"286","B003VADS32",6,2.33333333333333,0.333333333333333,0.333333333333333
"287","B003VADS3C",6,2.33333333333333,0.333333333333333,0.333333333333333
"288","B000LPS2OK",6,2.83333333333333,0.333333333333333,0.333333333333333
"289","B004WD1J60",6,2.83333333333333,0.333333333333333,0.333333333333333
"290","B002DQSKO2",6,2.66666666666667,0.333333333333333,0.333333333333333
"291","B000MM1GFO",6,2.5,0.333333333333333,0.333333333333333
"292","6303914462.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"293","B001PNTU0M",6,2.66666666666667,0.333333333333333,0.333333333333333
"294","B0000AGQ3G",6,2.33333333333333,0.333333333333333,0.333333333333333
"295","B0007O38ZS",6,2.83333333333333,0.333333333333333,0.333333333333333
"296","B000YDLI3Q",6,2.33333333333333,0.333333333333333,0.333333333333333
"297","B0000VD100",6,2.83333333333333,0.333333333333333,0.333333333333333
"298","B0001GF2FG",6,3,0.333333333333333,0.333333333333333
"299","6304622694.0",6,3,0.333333333333333,0.333333333333333
"300","B000N4QAC0",6,2.83333333333333,0.333333333333333,0.333333333333333
"301","6303914454.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"302","B0018BDDHM",6,2.83333333333333,0.333333333333333,0.333333333333333
"303","B0002YLCN8",6,3,0.333333333333333,0.333333333333333
"304","B0083QJW8E",6,3,0.333333333333333,0.333333333333333
"305","B000HKCSTO",6,2.33333333333333,0.333333333333333,0.333333333333333
"306","B004SEUIY2",6,2.33333333333333,0.333333333333333,0.333333333333333
"307","B000ZOXDFU",6,2.83333333333333,0.333333333333333,0.333333333333333
"308","B0019N5A8E",6,2.83333333333333,0.333333333333333,0.333333333333333
"309","B003V3FUMG",6,2.83333333333333,0.333333333333333,0.333333333333333
"310","B007JZFXBU",6,3,0.333333333333333,0.333333333333333
"311","B004H0M34A",6,2.66666666666667,0.333333333333333,0.333333333333333
"312","B0052UGCBY",6,2.83333333333333,0.333333333333333,0.333333333333333
"313","B000765IRW",6,2.83333333333333,0.333333333333333,0.333333333333333
"314","B00014WA1M",6,3,0.333333333333333,0.333333333333333
"315","B000BVM26S",6,2.5,0.333333333333333,0.333333333333333
"316","B003QWVOYU",6,2.83333333333333,0.333333333333333,0.333333333333333
"317","6303914446.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"318","B0000AGWMQ",6,3,0.333333333333333,0.333333333333333
"319","B0000AGWMR",6,3,0.333333333333333,0.333333333333333
"320","B0002HODTU",6,2.33333333333333,0.333333333333333,0.333333333333333
"321","B000B2WNVQ",6,3,0.333333333333333,0.333333333333333
"322","B0017T3S48",6,3,0.333333333333333,0.333333333333333
"323","B000GUJZFA",6,2.83333333333333,0.333333333333333,0.333333333333333
"324","B007JZFX7Y",6,3,0.333333333333333,0.333333333333333
"325","6301886542.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"326","B000A59Q3W",6,2.33333333333333,0.333333333333333,0.333333333333333
"327","B000JU8HGA",6,2.33333333333333,0.333333333333333,0.333333333333333
"328","B00065GWVA",6,3,0.333333333333333,0.333333333333333
"329","B00004SPFI",6,2.33333333333333,0.333333333333333,0.333333333333333
"330","B000796D0K",6,2.33333333333333,0.333333333333333,0.333333333333333
"331","B001EWVDDG",6,2.5,0.333333333333333,0.333333333333333
"332","B002K2KMGS",6,2.83333333333333,0.333333333333333,0.333333333333333
"333","B00147F904",6,2.33333333333333,0.333333333333333,0.333333333333333
"334","6303914438.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"335","B004N78GO8",6,2.83333333333333,0.333333333333333,0.333333333333333
"336","B0000CNY58",6,2.83333333333333,0.333333333333333,0.333333333333333
"337","B000255LGG",6,2,0.333333333333333,0.333333333333333
"338","B0002VEQKM",6,3,0.333333333333333,0.333333333333333
"339","B002YLNXOI",6,2.83333333333333,0.333333333333333,0.333333333333333
"340","B005X9TLQC",6,3,0.333333333333333,0.333333333333333
"341","B000YDKABC",6,2.33333333333333,0.333333333333333,0.333333333333333
"342","B0000AYGBE",6,2.83333333333333,0.333333333333333,0.333333333333333
"343","6304100922.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"344","B000E5KQJ6",6,2.33333333333333,0.333333333333333,0.333333333333333
"345","B0006Q93MY",6,2.33333333333333,0.333333333333333,0.333333333333333
"346","B0023M80XC",6,2.83333333333333,0.333333333333333,0.333333333333333
"347","B00028G6CQ",6,2,0.333333333333333,0.333333333333333
"348","B001R0AYKI",6,2.33333333333333,0.333333333333333,0.333333333333333
"349","B00140PKD2",6,2,0.333333333333333,0.333333333333333
"350","B000KG4BH2",6,2.83333333333333,0.333333333333333,0.333333333333333
"351","6305836736.0",6,2.33333333333333,0.333333333333333,0.333333333333333
"352","B000LKARP2",6,3,0.333333333333333,0.333333333333333
"353","B0050DAVYW",6,2.83333333333333,0.333333333333333,0.333333333333333
"354","B0000UX5JS",6,2.66666666666667,0.333333333333333,0.333333333333333
"355","B006VA4T4G",6,3,0.333333333333333,0.333333333333333
"356","6303919197.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"357","B002UJIY0M",6,2.83333333333333,0.333333333333333,0.333333333333333
"358","6305388873.0",6,3,0.333333333333333,0.333333333333333
"359","B00006959P",6,2.33333333333333,0.333333333333333,0.333333333333333
"360","6304175892.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"361","B002ZJD5W4",6,2.83333333333333,0.333333333333333,0.333333333333333
"362","B00005MKOK",6,2.83333333333333,0.333333333333333,0.333333333333333
"363","B008CPAWDA",6,3,0.333333333333333,0.333333333333333
"364","B0032CFYB8",6,2.83333333333333,0.333333333333333,0.333333333333333
"365","6305226563.0",6,3,0.333333333333333,0.333333333333333
"366","B00028G54A",6,2,0.333333333333333,0.333333333333333
"367","6303919189.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"368","B0032COQZS",6,2.83333333333333,0.333333333333333,0.333333333333333
"369","6304175884.0",6,2.83333333333333,0.333333333333333,0.333333333333333
"370","B00005U145",5,2.6,0.4,0.4
"371","B002IRYYK0",5,2.4,0.4,0.4
"372","B0015SRTKA",5,2,0.4,0.4
"373","B0007UQ282",5,2.4,0.4,0.4
"374","B00029QOTK",5,2,0.4,0.4
"375","B0000CEB6Q",5,2,0.4,0.4
"376","B0000BV21C",5,2.4,0.4,0.4
"377","B00005NE1Z",5,2.6,0.4,0.4
"378","6305371571.0",5,2.4,0.4,0.4
"379","B00004WMI2",5,2.4,0.4,0.4
"380","B0006FO5J6",5,2.4,0.4,0.4
"381","B0006SSQR0",5,2.6,0.4,0.4
"382","B001ARDC02",5,2,0.4,0.4
"383","B000O76TRM",5,2.6,0.4,0.4
"384","6304557957.0",5,2.4,0.4,0.4
"385","B004GCHXKI",5,2.4,0.4,0.4
"386","B0032XADHC",5,2.6,0.4,0.4
"387","6304796285.0",5,2.4,0.4,0.4
"388","B004F79J24",5,2.4,0.4,0.4
"389","B001ARDC0C",5,2.4,0.4,0.4
"390","B008MK7C2Y",5,2.6,0.4,0.4
"391","B000A6T1QI",5,2,0.4,0.4
"392","B009RI61CW",5,2.6,0.4,0.4
"393","B00005RZSZ",5,2.4,0.4,0.4
"394","B003019LYW",5,2,0.4,0.4
"395","B001EUSN4K",5,2.4,0.4,0.4
"396","B000JMKK04",5,2.6,0.4,0.4
"397","B003ZHW3W8",5,2.4,0.4,0.4
"398","B000HXDT1M",5,2.4,0.4,0.4
"399","B0002KQO1M",5,2.4,0.4,0.4
"400","B00005OKQW",5,2.6,0.4,0.4
"401","6302451884.0",5,2.6,0.4,0.4
"402","B000NDIB3C",5,2.4,0.4,0.4
"403","B0000UJLLO",5,2.4,0.4,0.4
"404","B00008O306",5,2.6,0.4,0.4
"405","B00008O307",5,2.6,0.4,0.4
"406","B002WGCJ0O",5,2,0.4,0.4
"407","B00005QB7P",5,2.6,0.4,0.4
"408","B00008DDUI",5,2,0.4,0.4
"409","B003ZHSN90",5,2.4,0.4,0.4
"410","B00006953N",5,2.4,0.4,0.4
"411","B0002S64QO",5,2.6,0.4,0.4
"412","B0011NVC16",5,2,0.4,0.4
"413","B001RU8XPQ",5,2,0.4,0.4
"414","B000AMJG58",5,2.6,0.4,0.4
